  0.04600000       0.34588835        0
  0.04550000       0.35264600        0
  0.04500000       0.34494267        0
  0.04450000       0.33732572        0
  0.04400000       0.32975924        0
  0.04350000       0.32231262        0
  0.04300000       0.31492805        0
  0.04250000       0.30769951        0
  0.04200000       0.30048142        0
  0.04150000       0.29337027        0
  0.04100000       0.28632674        0
  0.04050000       0.27943858        0
  0.04000000       0.27255698        0
  0.03950000       0.26576970        0
  0.03900000       0.25908510        0
  0.03850000       0.25249085        0
  0.03800000       0.24597763        0
  0.03750000       0.23953828        0
  0.03700000       0.23322967        0
  0.03650000       0.22695518        0
  0.03600000       0.22080389        0
  0.03550000       0.21469564        0
  0.03500000       0.20869635        0
  0.03450000       0.20278019        0
  0.03400000       0.19691699        0
  0.03350000       0.19118670        0
  0.03300000       0.18551244        0
  0.03250000       0.17992478        0
  0.03200000       0.17444457        0
  0.03150000       0.16905250        0
  0.03100000       0.16373340        0
  0.03050000       0.15849797        0
  0.03000000       0.15333515        0
  0.02950000       0.14824365        0
  0.02900000       0.14326394        0
  0.02850000       0.13839534        0
  0.02800000       0.13355337        0
  0.02750000       0.12889136        0
  0.02700000       0.12423526        0
  0.02650000       0.11964875        1
  0.02600000       0.11525124        0
  0.02550000       0.11082877        1
  0.02500000       0.10658946        1
  0.02450000       0.08173094      124
  0.02400000       0.03383900       61
  0.02350000       0.03043199       44
  0.02300000       0.02761315       36
  0.02250000       0.02516261       32
  0.02200000       0.02262721       28
  0.02150000       0.02029231       24
  0.02100000       0.01803569       20
  0.02050000       0.01590065       20
  0.02000000       0.01328955       20
  0.01950000       0.00721269        2
  0.01900000       0.00574720        0
  0.01850000       0.00544350        0
  0.01800000       0.00514857        0
  0.01750000       0.00486244        0
  0.01700000       0.00458481        0
  0.01650000       0.00431573        0
  0.01600000       0.00405514        0
  0.01550000       0.00380298        0
  0.01500000       0.00355929        0
  0.01450000       0.00332385        0
  0.01400000       0.00309670        0
  0.01350000       0.00287780        0
  0.01300000       0.00266713        0
  0.01250000       0.00246470        0
  0.01200000       0.00227036        0
  0.01150000       0.00208414        0
  0.01100000       0.00190601        0
  0.01050000       0.00173596        0
  0.01000000       0.00157396        0
  0.00950000       0.00141999        0
  0.00900000       0.00127402        0
  0.00850000       0.00113609        0
  0.00800000       0.00100609        0
  0.00750000       0.00088403        0
  0.00700000       0.00076992        0
  0.00650000       0.00066373        0
  0.00600000       0.00056546        0
  0.00550000       0.00047509        0
  0.00500000       0.00039261        0
  0.00450000       0.00031808        0
  0.00400000       0.00025136        0
  0.00350000       0.00019251        0
  0.00300000       0.00014151        0
  0.00250000       0.00009838        0
  0.00200000       0.00006319        0
  0.00150000       0.00003575        0
  0.00100000       0.00001616        0
  0.00050000       0.00000457        0
