  0.04350000       0.74694923        0
  0.04300000       0.75533231        0
  0.04250000       0.73788658        0
  0.04200000       0.72063535        0
  0.04150000       0.70350865        0
  0.04100000       0.68675103        0
  0.04050000       0.67003236        0
  0.04000000       0.65368483        0
  0.03950000       0.63746483        0
  0.03900000       0.62135189        0
  0.03850000       0.60562135        0
  0.03800000       0.58991869        0
  0.03750000       0.57451264        0
  0.03700000       0.55929740        0
  0.03650000       0.54429405        0
  0.03600000       0.52958368        0
  0.03550000       0.51490683        0
  0.03500000       0.50040504        0
  0.03450000       0.48626726        0
  0.03400000       0.47228518        0
  0.03350000       0.45851060        0
  0.03300000       0.44499772        0
  0.03250000       0.43152009        0
  0.03200000       0.41835649        1
  0.03150000       0.40543682        1
  0.03100000       0.39259943        0
  0.03050000       0.38012800        0
  0.03000000       0.36766637        0
  0.02950000       0.35555260        0
  0.02900000       0.34355311        0
  0.02850000       0.33191398        0
  0.02800000       0.32042794        1
  0.02750000       0.30890528        1
  0.02700000       0.29786076        1
  0.02650000       0.28705120        0
  0.02600000       0.27633650        1
  0.02550000       0.26582546        1
  0.02500000       0.25565116        3
  0.02450000       0.20233804      181
  0.02400000       0.09115340      101
  0.02350000       0.07904876       68
  0.02300000       0.07003772       48
  0.02250000       0.06230371       40
  0.02200000       0.05577485       32
  0.02150000       0.05002604       28
  0.02100000       0.04384828       24
  0.02050000       0.03742732       20
  0.02000000       0.03125961       20
  0.01950000       0.01466531        3
  0.01900000       0.01020182        0
  0.01850000       0.00966011        0
  0.01800000       0.00913476        0
  0.01750000       0.00862487        0
  0.01700000       0.00813062        0
  0.01650000       0.00765217        0
  0.01600000       0.00718872        0
  0.01550000       0.00674047        0
  0.01500000       0.00630731        0
  0.01450000       0.00588943        0
  0.01400000       0.00548611        0
  0.01350000       0.00509759        0
  0.01300000       0.00472377        0
  0.01250000       0.00436458        0
  0.01200000       0.00401996        0
  0.01150000       0.00369009        0
  0.01100000       0.00337438        0
  0.01050000       0.00307305        0
  0.01000000       0.00278604        0
  0.00950000       0.00251330        0
  0.00900000       0.00225480        0
  0.00850000       0.00201049        0
  0.00800000       0.00178032        0
  0.00750000       0.00156450        0
  0.00700000       0.00136252        0
  0.00650000       0.00117459        0
  0.00600000       0.00100069        0
  0.00550000       0.00084079        0
  0.00500000       0.00069486        0
  0.00450000       0.00056288        0
  0.00400000       0.00044506        0
  0.00350000       0.00034093        0
  0.00300000       0.00025071        0
  0.00250000       0.00017438        0
  0.00200000       0.00011219        0
  0.00150000       0.00006360        0
  0.00100000       0.00002888        0
  0.00050000       0.00000838        0
