  0.05400000       0.57977235        0
  0.05350000       0.59873340        0
  0.05300000       0.58753774        0
  0.05250000       0.57651023        0
  0.05200000       0.56566696        0
  0.05150000       0.55477375        0
  0.05100000       0.54401037        0
  0.05050000       0.53362047        0
  0.05000000       0.52295808        0
  0.04950000       0.51255745        0
  0.04900000       0.50221276        0
  0.04850000       0.49197862        0
  0.04800000       0.48189746        0
  0.04750000       0.47195296        0
  0.04700000       0.46212937        0
  0.04650000       0.45230956        0
  0.04600000       0.44264344        0
  0.04550000       0.43308319        1
  0.04500000       0.42362308        0
  0.04450000       0.41419309        0
  0.04400000       0.40502380        0
  0.04350000       0.39583776        0
  0.04300000       0.38668933        0
  0.04250000       0.37777757        0
  0.04200000       0.36907245        1
  0.04150000       0.36027437        0
  0.04100000       0.35168423        1
  0.04050000       0.34321178        1
  0.04000000       0.33480032        2
  0.03950000       0.32669603        1
  0.03900000       0.21115900      184
  0.03850000       0.09392109       32
  0.03800000       0.08766104       28
  0.03750000       0.08024060       28
  0.03700000       0.07436310       28
  0.03650000       0.06770805       28
  0.03600000       0.05881982       32
  0.03550000       0.03202449        6
  0.03500000       0.02079763        0
  0.03450000       0.02018575        0
  0.03400000       0.01958418        0
  0.03350000       0.01899334        0
  0.03300000       0.01841212        0
  0.03250000       0.01784094        0
  0.03200000       0.01727971        0
  0.03150000       0.01672837        0
  0.03100000       0.01618683        0
  0.03050000       0.01565550        0
  0.03000000       0.01513336        0
  0.02950000       0.01462082        0
  0.02900000       0.01411781        0
  0.02850000       0.01362428        0
  0.02800000       0.01314018        0
  0.02750000       0.01266544        0
  0.02700000       0.01220002        0
  0.02650000       0.01174386        0
  0.02600000       0.01129730        0
  0.02550000       0.01085952        0
  0.02500000       0.01043086        0
  0.02450000       0.01001128        0
  0.02400000       0.00960073        0
  0.02350000       0.00919919        0
  0.02300000       0.00880661        0
  0.02250000       0.00842295        0
  0.02200000       0.00804818        0
  0.02150000       0.00768227        0
  0.02100000       0.00732548        0
  0.02050000       0.00697718        0
  0.02000000       0.00663762        0
  0.01950000       0.00630679        0
  0.01900000       0.00598466        0
  0.01850000       0.00567121        0
  0.01800000       0.00536641        0
  0.01750000       0.00507023        0
  0.01700000       0.00478264        0
  0.01650000       0.00450363        0
  0.01600000       0.00423318        0
  0.01550000       0.00397125        0
  0.01500000       0.00371784        0
  0.01450000       0.00347314        0
  0.01400000       0.00323668        0
  0.01350000       0.00300867        0
  0.01300000       0.00278910        0
  0.01250000       0.00257794        0
  0.01200000       0.00237519        0
  0.01150000       0.00218082        0
  0.01100000       0.00199483        0
  0.01050000       0.00181719        0
  0.01000000       0.00164790        0
  0.00950000       0.00148695        0
  0.00900000       0.00133432        0
  0.00850000       0.00119019        0
  0.00800000       0.00105416        0
  0.00750000       0.00092642        0
  0.00700000       0.00080696        0
  0.00650000       0.00069578        0
  0.00600000       0.00059286        0
  0.00550000       0.00049820        0
  0.00500000       0.00041179        0
  0.00450000       0.00033381        0
  0.00400000       0.00026387        0
  0.00350000       0.00020217        0
  0.00300000       0.00014870        0
  0.00250000       0.00010345        0
  0.00200000       0.00006666        0
  0.00150000       0.00003784        0
  0.00100000       0.00001724        0
  0.00050000       0.00000522        0
