  0.07050000       0.43056967        0
  0.07000000       0.42734651        0
  0.06950000       0.42120613        0
  0.06900000       0.41522980        0
  0.06850000       0.40920339        0
  0.06800000       0.40325421        0
  0.06750000       0.39734859        0
  0.06700000       0.39146350        0
  0.06650000       0.38564168        0
  0.06600000       0.37986795        0
  0.06550000       0.37415881        0
  0.06500000       0.36847196        0
  0.06450000       0.36280524        0
  0.06400000       0.35720213        0
  0.06350000       0.35164914        0
  0.06300000       0.34613223        0
  0.06250000       0.34064720        0
  0.06200000       0.33526447        0
  0.06150000       0.32985666        0
  0.06100000       0.32451790        0
  0.06050000       0.31922118        0
  0.06000000       0.31395136        0
  0.05950000       0.30874200        0
  0.05900000       0.30357743        0
  0.05850000       0.29847812        0
  0.05800000       0.29336361        0
  0.05750000       0.28836298        0
  0.05700000       0.28335552        0
  0.05650000       0.27839343        0
  0.05600000       0.27350488        0
  0.05550000       0.26863124        0
  0.05500000       0.26380324        0
  0.05450000       0.25904173        0
  0.05400000       0.25431288        0
  0.05350000       0.24962884        0
  0.05300000       0.24500458        0
  0.05250000       0.24038845        0
  0.05200000       0.23580998        0
  0.05150000       0.23128107        0
  0.05100000       0.22681492        1
  0.05050000       0.22238625        0
  0.05000000       0.21800253        0
  0.04950000       0.21368243        0
  0.04900000       0.20943630        0
  0.04850000       0.20514013        0
  0.04800000       0.20095595        0
  0.04750000       0.19675325        1
  0.04700000       0.19261971        1
  0.04650000       0.18852651        0
  0.04600000       0.18455657        0
  0.04550000       0.18058139        0
  0.04500000       0.17663536        1
  0.04450000       0.17278407        1
  0.04400000       0.11477088      221
  0.04350000       0.05406287       36
  0.04300000       0.05165738       32
  0.04250000       0.04891198       32
  0.04200000       0.04692309       28
  0.04150000       0.04472886       28
  0.04100000       0.04245043       28
  0.04050000       0.04005141       28
  0.04000000       0.03767182       24
  0.03950000       0.03599750       24
  0.03900000       0.03323605       20
  0.03850000       0.03155232       20
  0.03800000       0.02885377       20
  0.03750000       0.02619717       20
  0.03700000       0.01877385       17
  0.03650000       0.01246733        0
  0.03600000       0.01211966        0
  0.03550000       0.01177716        0
  0.03500000       0.01143999        0
  0.03450000       0.01110811        0
  0.03400000       0.01078150        0
  0.03350000       0.01046013        0
  0.03300000       0.01014396        0
  0.03250000       0.00983312        0
  0.03200000       0.00952730        0
  0.03150000       0.00922660        0
  0.03100000       0.00893100        0
  0.03050000       0.00864050        0
  0.03000000       0.00835505        0
  0.02950000       0.00807465        0
  0.02900000       0.00779928        0
  0.02850000       0.00752901        0
  0.02800000       0.00726362        0
  0.02750000       0.00700320        0
  0.02700000       0.00674772        0
  0.02650000       0.00649718        0
  0.02600000       0.00625155        0
  0.02550000       0.00601083        0
  0.02500000       0.00577500        0
  0.02450000       0.00554404        0
  0.02400000       0.00531793        0
  0.02350000       0.00509668        0
  0.02300000       0.00488032        0
  0.02250000       0.00466872        0
  0.02200000       0.00446193        0
  0.02150000       0.00425992        0
  0.02100000       0.00406271        0
  0.02050000       0.00387027        0
  0.02000000       0.00368259        0
  0.01950000       0.00349967        0
  0.01900000       0.00332149        0
  0.01850000       0.00314805        0
  0.01800000       0.00297934        0
  0.01750000       0.00281534        0
  0.01700000       0.00265605        0
  0.01650000       0.00250150        0
